Activitysiteid,ClassName,Date,Bookingstarttime,Maxbookees,NumberBooked,Price(Inr)
HXP,Rock Roll Dancing 3 - 4Pm,2018-06-13,15:00:00,24,6,1999.0
HXP,Rock Roll Dancing 3 - 4Pm,2018-06-20,15:00:00,24,6,1999.0
HXP,Rock Roll Dancing 3 - 4Pm,2018-06-27,15:00:00,24,10,1999.0
HXP,Strokeskills 6Pm - 7Pm,2018-06-01,18:00:00,10,8,2999.0
HXP,Strokeskills 6Pm - 7Pm,2018-06-08,18:00:00,10,10,2999.0
HXP,Strokeskills 6Pm - 7Pm,2018-06-15,18:00:00,10,10,2999.0
HXP,Strokeskills 6Pm - 7Pm,2018-06-22,18:00:00,10,10,2999.0
HXP,Strokeskills 6Pm - 7Pm,2018-06-29,18:00:00,10,8,2999.0
HXP,Studio Cyc 1.10 - 2.00Pm,2018-06-01,13:10:00,27,23,1999.0
HXP,Studio Cyc 1.10 - 2.00Pm,2018-06-08,13:10:00,27,21,1999.0
HXP,Studio Cyc 1.10 - 2.00Pm,2018-06-15,13:10:00,27,21,1999.0
HXP,Studio Cyc 1.10 - 2.00Pm,2018-06-22,13:10:00,27,23,1999.0
HXP,Studio Cyc 1.10 - 2.00Pm,2018-06-29,13:10:00,27,21,1999.0
HXP,Studio Cyc 4.20-5.10Pm,2018-06-06,16:20:00,27,24,1999.0
HXP,Studio Cyc 4.20-5.10Pm,2018-06-13,16:20:00,27,17,1999.0
HXP,Studio Cyc 4.20-5.10Pm,2018-06-20,16:20:00,27,16,1999.0
HXP,Studio Cyc 4.20-5.10Pm,2018-06-27,16:20:00,27,22,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-05,17:00:00,27,27,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-07,17:00:00,27,16,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-12,17:00:00,27,20,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-14,17:00:00,27,10,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-19,17:00:00,27,26,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-21,17:00:00,27,20,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-26,17:00:00,27,25,1999.0
HXP,Studio Cyc 5.00-5.50Pm,2018-06-28,17:00:00,27,24,1999.0
HXP,Studio Cyc 5.10-6.00Pm,2018-06-01,17:10:00,27,26,1999.0
HXP,Studio Cyc 5.10-6.00Pm,2018-06-08,17:10:00,27,25,1999.0
HXP,Studio Cyc 5.10-6.00Pm,2018-06-15,17:10:00,27,27,1999.0
HXP,Studio Cyc 5.10-6.00Pm,2018-06-22,17:10:00,27,25,1999.0
HXP,Studio Cyc 5.10-6.00Pm,2018-06-29,17:10:00,27,15,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-04,17:20:00,27,25,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-06,17:20:00,27,22,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-11,17:20:00,27,24,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-13,17:20:00,27,18,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-18,17:20:00,27,21,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-20,17:20:00,27,24,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-25,17:20:00,27,26,1999.0
HXP,Studio Cyc 5.20-6.10Pm,2018-06-27,17:20:00,27,20,1999.0
HXP,Studio Cyc 5.55-6.45Pm,2018-06-07,17:55:00,27,16,1999.0
HXP,Studio Cyc 5.55-6.45Pm,2018-06-14,17:55:00,27,17,1999.0
HXP,Studio Cyc 5.55-6.45Pm,2018-06-21,17:55:00,27,15,1999.0
HXP,Studio Cyc 5.55-6.45Pm,2018-06-28,17:55:00,27,14,1999.0
HXP,Studio Cyc 6.10-7.00Pm,2018-06-01,18:10:00,27,15,1999.0
HXP,Studio Cyc 6.10-7.00Pm,2018-06-08,18:10:00,27,26,1999.0
HXP,Studio Cyc 6.10-7.00Pm,2018-06-15,18:10:00,27,19,1999.0
HXP,Studio Cyc 6.10-7.00Pm,2018-06-22,18:10:00,27,16,1999.0
HXP,Studio Cyc 6.10-7.00Pm,2018-06-29,18:10:00,27,19,1999.0
HXP,Studio Cyc 6.15-7.05Pm,2018-06-04,18:15:00,27,27,1999.0
HXP,Studio Cyc 6.15-7.05Pm,2018-06-11,18:15:00,27,22,1999.0
HXP,Studio Cyc 6.15-7.05Pm,2018-06-18,18:15:00,27,19,1999.0
HXP,Studio Cyc 6.15-7.05Pm,2018-06-25,18:15:00,27,16,1999.0
HXP,Studio Cyc 7.00-7.50Pm,2018-06-07,19:00:00,27,19,1999.0
HXP,Studio Cyc 7.00-7.50Pm,2018-06-14,19:00:00,27,16,1999.0
HXP,Studio Cyc 7.00-7.50Pm,2018-06-21,19:00:00,27,21,1999.0
HXP,Studio Cyc 7.00-7.50Pm,2018-06-28,19:00:00,27,23,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-04,7:05:00,27,7,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-06,7:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-11,7:05:00,27,16,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-13,7:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-18,7:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-20,7:05:00,27,10,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-25,7:05:00,27,13,1999.0
HXP,Studio Cyc 7.05-7.55Am,2018-06-27,7:05:00,27,19,1999.0
HXP,Studio Cyc 7.30-8.20Pm,2018-06-05,19:30:00,27,22,1999.0
HXP,Studio Cyc 7.30-8.20Pm,2018-06-12,19:30:00,27,26,1999.0
HXP,Studio Cyc 7.30-8.20Pm,2018-06-19,19:30:00,27,17,1999.0
HXP,Studio Cyc 7.30-8.20Pm,2018-06-26,19:30:00,27,19,1999.0
HXP,Studio Cyc 8.00-8.50Am,2018-06-02,8:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50Am,2018-06-09,8:00:00,27,23,1999.0
HXP,Studio Cyc 8.00-8.50Am,2018-06-16,8:00:00,27,25,1999.0
HXP,Studio Cyc 8.00-8.50Am,2018-06-23,8:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50Am,2018-06-30,8:00:00,27,27,1999.0
HXP,Studio Cyc 8.00-8.50Pm,2018-06-07,20:00:00,27,23,1999.0
HXP,Studio Cyc 8.00-8.50Pm,2018-06-14,20:00:00,27,24,1999.0
HXP,Studio Cyc 8.00-8.50Pm,2018-06-21,20:00:00,27,18,1999.0
HXP,Studio Cyc 8.00-8.50Pm,2018-06-28,20:00:00,27,16,1999.0
HXP,Studio Cyc 8.50-9.40Am,2018-06-02,8:50:00,27,22,1999.0
HXP,Studio Cyc 8.50-9.40Am,2018-06-09,8:50:00,27,16,1999.0
HXP,Studio Cyc 8.50-9.40Am,2018-06-16,8:50:00,27,22,1999.0
HXP,Studio Cyc 8.50-9.40Am,2018-06-23,8:50:00,27,17,1999.0
HXP,Studio Cyc 8.50-9.40Am,2018-06-30,8:50:00,27,18,1999.0
HXP,Studio Cyc 9.05 -9.55Am,2018-06-03,9:00:00,27,27,1999.0
HXP,Studio Cyc 9.05 -9.55Am,2018-06-10,9:00:00,27,25,1999.0
HXP,Studio Cyc 9.05 -9.55Am,2018-06-17,9:00:00,27,26,1999.0
HXP,Studio Cyc 9.05 -9.55Am,2018-06-24,9:00:00,27,20,1999.0
HXP,Studio Cyc 10.00 -10.50Am,2018-06-03,10:00:00,27,27,1999.0
HXP,Studio Cyc 10.00 -10.50Am,2018-06-10,10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00 -10.50Am,2018-06-17,10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00 -10.50Am,2018-06-24,10:00:00,27,20,1999.0
HXP,Studio Cyc 10.00-10.50Am,2018-06-07,10:00:00,27,25,1999.0
HXP,Studio Cyc 10.00-10.50Am,2018-06-14,10:00:00,27,20,1999.0
HXP,Studio Cyc 10.00-10.50Am,2018-06-21,10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00-10.50Am,2018-06-28,10:00:00,27,24,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-04,11:30:00,27,10,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-11,11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-18,11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-25,11:30:00,27,21,1999.0
HXP,Studio Cyc 12.10-1.00Pm,2018-06-06,12:10:00,27,13,1999.0
HXP,Studio Cyc 12.10-1.00Pm,2018-06-13,12:10:00,27,11,1999.0
HXP,Studio Cyc 12.10-1.00Pm,2018-06-20,12:10:00,27,19,1999.0
HXP,Studio Cyc 12.10-1.00Pm,2018-06-27,12:10:00,27,17,1999.0
HXP,Studio Cyc 12.30-1.20Pm,2018-06-04,12:30:00,27,10,1999.0
HXP,Studio Cyc 12.30-1.20Pm,2018-06-11,12:30:00,27,11,1999.0
HXP,Studio Cyc 12.30-1.20Pm,2018-06-18,12:30:00,27,15,1999.0
HXP,Studio Cyc 12.30-1.20Pm,2018-06-25,12:30:00,27,13,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-05,7:05:00,27,10,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-12,7:05:00,27,10,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-19,7:05:00,27,9,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-26,7:05:00,27,13,1999.0
HXP,Swimfit 6.30 -7.30Pm,2018-06-04,18:30:00,15,10,1499.0
HXP,Swimfit 6.30 -7.30Pm,2018-06-11,18:30:00,15,14,1499.0
HXP,Swimfit 6.30 -7.30Pm,2018-06-18,18:30:00,15,10,1499.0
HXP,Swimfit 6.30 -7.30Pm,2018-06-25,18:30:00,15,12,1499.0
HXP,Swimfit 6.30-7.30Am,2018-06-04,6:30:00,15,5,1499.0
HXP,Swimfit 6.30-7.30Am,2018-06-11,6:30:00,15,7,1499.0
HXP,Swimfit 6.30-7.30Am,2018-06-18,6:30:00,15,10,1499.0
HXP,Swimfit 6.30-7.30Am,2018-06-25,6:30:00,15,12,1499.0
HXP,Swimfit 6.30Am -7.30Am,2018-06-06,6:30:00,15,9,1499.0
HXP,Swimfit 6.30Am -7.30Am,2018-06-13,6:30:00,15,13,1499.0
HXP,Swimfit 6.30Am -7.30Am,2018-06-20,6:30:00,15,15,1499.0
HXP,Swimfit 6.30Am -7.30Am,2018-06-27,6:30:00,15,15,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-06-01,19:00:00,15,8,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-06-08,19:00:00,15,14,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-06-15,19:00:00,15,12,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-06-22,19:00:00,15,10,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-06-29,19:00:00,15,13,1499.0
HXP,Tai-Chi  12 -1Pm,2018-06-07,12:00:00,25,9,3999.0
HXP,Tai-Chi  12 -1Pm,2018-06-14,12:00:00,25,7,3999.0
HXP,Tai-Chi  12 -1Pm,2018-06-21,12:00:00,25,10,3999.0
HXP,Tai-Chi  12 -1Pm,2018-06-28,12:00:00,25,5,3999.0
HXP,Zumba 6.15-7.15Pm,2018-06-05,18:15:00,25,21,1299.0
HXP,Zumba 6.15-7.15Pm,2018-06-12,18:15:00,25,24,1299.0
HXP,Zumba 6.15-7.15Pm,2018-06-19,18:15:00,25,24,1299.0
HXP,Zumba 6.15-7.15Pm,2018-06-26,18:15:00,25,22,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-02,10:00:00,25,23,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-09,10:00:00,25,23,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-16,10:00:00,25,22,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-23,10:00:00,25,24,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-30,10:00:00,25,18,1299.0
NBL,20-20-20 9.30-10.30Am,2018-06-05,9:30:00,60,29,499.0
NBL,20-20-20 9.30-10.30Am,2018-06-12,9:30:00,60,34,499.0
NBL,20-20-20 9.30-10.30Am,2018-06-19,9:30:00,60,19,499.0
NBL,20-20-20 9.30-10.30Am,2018-06-26,9:30:00,60,23,499.0
NBL,20:20:20 9.30-10.30Am,2018-06-07,9:30:00,60,17,499.0
NBL,20:20:20 9.30-10.30Am,2018-06-14,9:30:00,60,14,499.0
NBL,20:20:20 9.30-10.30Am,2018-06-21,9:30:00,60,13,499.0
NBL,20:20:20 9.30-10.30Am,2018-06-28,9:30:00,60,15,499.0
NBL,B L T Antenatal Mums,2018-06-20,9:45:00,40,1,1499.0
NBL,B L T Chair Based,2018-06-07,12:40:00,50,10,1499.0
NBL,B L T Exercise,2018-06-12,11:00:00,40,1,1499.0
NBL,Barre Pilates   12-1Pm,2018-06-02,12:00:00,60,15,2999.0
NBL,Barre Pilates   12-1Pm,2018-06-09,12:00:00,60,14,2999.0
NBL,Barre Pilates   12-1Pm,2018-06-16,12:00:00,60,9,2999.0
NBL,Barre Pilates   12-1Pm,2018-06-23,12:00:00,60,11,2999.0
NBL,Barre Pilates   12-1Pm,2018-06-30,12:00:00,60,9,2999.0
NBL,Body Combat 5.30-6.30Pm,2018-06-07,17:30:00,60,16,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-06-14,17:30:00,60,18,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-06-21,17:30:00,60,16,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-06-28,17:30:00,60,11,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-06-04,18:45:00,60,10,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-06-11,18:45:00,60,14,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-06-18,18:45:00,60,22,1499.0
NBL,Body Cond 5.45-6.45Pm,2018-06-13,17:45:00,60,19,1299.0
NBL,Body Cond 5.45-6.45Pm,2018-06-20,17:45:00,60,15,1299.0
NBL,Body Cond 5.45-6.45Pm,2018-06-27,17:45:00,60,10,1299.0
NBL,Body Cond 6.30-7.30Pm,2018-06-05,18:30:00,60,27,1299.0
NBL,Body Cond 6.30-7.30Pm,2018-06-12,18:30:00,60,36,1299.0
NBL,Body Cond 6.30-7.30Pm,2018-06-19,18:30:00,60,19,1299.0
NBL,Body Cond 6.30-7.30Pm,2018-06-26,18:30:00,60,19,1299.0
NBL,Body Cond 12.45-1.45Pm,2018-06-01,12:45:00,60,5,1299.0
NBL,Body Cond 12.45-1.45Pm,2018-06-08,12:45:00,60,6,1299.0
NBL,Body Cond 12.45-1.45Pm,2018-06-15,12:45:00,60,9,1299.0
NBL,Body Cond 12.45-1.45Pm,2018-06-22,12:45:00,60,5,1299.0
NBL,Body Cond 12.45-1.45Pm,2018-06-29,12:45:00,60,3,1299.0
NBL,Body Cond 1745-1845,2018-06-06,17:45:00,60,11,1299.0
NBL,Body Pump  5.45-6.45Pm,2018-06-04,17:45:00,60,35,1999.0
NBL,Body Pump  5.45-6.45Pm,2018-06-11,17:45:00,60,38,1999.0
NBL,Body Pump  5.45-6.45Pm,2018-06-18,17:45:00,60,30,1999.0
NBL,Body Pump  5.45-6.45Pm,2018-06-25,17:45:00,60,28,1999.0
NBL,Body Pump 8.00-9.00Pm,2018-06-07,20:00:00,60,21,1999.0
NBL,Body Pump 8.00-9.00Pm,2018-06-14,20:00:00,60,30,1999.0
NBL,Body Pump 8.00-9.00Pm,2018-06-21,20:00:00,60,20,1999.0
NBL,Body Pump 8.00-9.00Pm,2018-06-28,20:00:00,60,7,1999.0
NBL,Body Pump 9.00-10.00Am,2018-06-02,9:00:00,60,20,1999.0
NBL,Body Pump 9.00-10.00Am,2018-06-09,9:00:00,60,22,1999.0
NBL,Body Pump 9.00-10.00Am,2018-06-16,9:00:00,60,17,1999.0
NBL,Body Pump 9.00-10.00Am,2018-06-23,9:00:00,60,30,1999.0
NBL,Body Pump 9.00-10.00Am,2018-06-30,9:00:00,60,26,1999.0
NBL,Body Pump 12.30-1.30Pm,2018-06-07,12:30:00,60,12,1999.0
NBL,Body Pump 12.30-1.30Pm,2018-06-14,12:30:00,60,11,1999.0
NBL,Body Pump 12.30-1.30Pm,2018-06-21,12:30:00,60,6,1999.0
NBL,Body Pump 12.30-1.30Pm,2018-06-28,12:30:00,60,11,1999.0
NBL,Chair Based Exercise,2018-06-14,13:00:00,50,3,1999.0
NBL,Chair Based Exercise,2018-06-28,13:00:00,50,5,1999.0
NBL,Circuits 8.00-9.00Pm Edit,2018-06-04,20:00:00,60,14,2999.0
NBL,Circuits 8.00-9.00Pm Edit,2018-06-11,20:00:00,60,13,2999.0
NBL,Circuits 8.00-9.00Pm Edit,2018-06-18,20:00:00,60,17,2999.0
NBL,Circuits 8.00-9.00Pm Edit,2018-06-25,20:00:00,60,9,2999.0
NBL,Gentle Keep Fit 11-12Pm,2018-06-04,11:00:00,60,11,999.0
NBL,Gentle Keep Fit 11-12Pm,2018-06-11,11:00:00,60,28,999.0
NBL,Gentle Keep Fit 11-12Pm,2018-06-18,11:00:00,60,31,999.0
NBL,Gentle Keep Fit 11-12Pm,2018-06-25,11:00:00,60,30,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-07,10:30:00,60,22,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-14,10:30:00,60,22,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-21,10:30:00,60,14,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-28,10:30:00,60,10,999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-06-01,15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-06-06,15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-06-08,15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-06-15,15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-06-20,15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-06-25,15:30:00,2,1,2999.0
NBL,Line Dance 10.45-11.45Am,2018-06-05,10:45:00,70,45,1499.0
NBL,Line Dance 10.45-11.45Am,2018-06-12,10:45:00,70,49,1499.0
NBL,Line Dance 10.45-11.45Am,2018-06-19,10:45:00,70,52,1499.0
NBL,Line Dance 10.45-11.45Am,2018-06-26,10:45:00,70,46,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-06-05,11:45:00,70,19,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-06-12,11:45:00,70,23,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-06-19,11:45:00,70,26,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-06-26,11:45:00,70,26,1499.0
NBL,Line Dancing  11-12.30Pm,2018-06-01,11:00:00,70,11,1499.0
NBL,Line Dancing  11-12.30Pm,2018-06-08,11:00:00,70,16,1499.0
NBL,Line Dancing  11-12.30Pm,2018-06-15,11:00:00,70,21,1499.0
NBL,Line Dancing  11-12.30Pm,2018-06-22,11:00:00,70,17,1499.0
NBL,Line Dancing  11-12.30Pm,2018-06-29,11:00:00,70,15,1499.0
NBL,Nice & Easy 9.15-10.15Am,2018-06-06,9:15:00,60,20,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-06-13,9:15:00,60,19,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-06-20,9:15:00,60,13,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-06-27,9:15:00,60,18,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-06-05,10:00:00,40,19,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-06-12,10:00:00,40,17,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-06-19,10:00:00,40,18,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-06-26,10:00:00,40,15,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-06-07,11:30:00,60,11,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-06-14,11:30:00,60,15,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-06-21,11:30:00,60,15,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-06-28,11:30:00,60,6,999.0
NBL,Pilates 1.45-2.45Pm,2018-06-05,13:45:00,60,38,2999.0
NBL,Pilates 1.45-2.45Pm,2018-06-12,13:45:00,60,39,2999.0
NBL,Pilates 1.45-2.45Pm,2018-06-19,13:45:00,60,32,2999.0
NBL,Pilates 1.45-2.45Pm,2018-06-26,13:45:00,60,34,2999.0
NBL,Pilates 5.00-5.45Pm,2018-06-06,17:00:00,60,20,2999.0
NBL,Pilates 5.00-5.45Pm,2018-06-13,17:00:00,60,25,2999.0
NBL,Pilates 5.00-5.45Pm,2018-06-20,17:00:00,60,23,2999.0
NBL,Pilates 5.00-5.45Pm,2018-06-27,17:00:00,60,22,2999.0
NBL,Pilates 6.45-7.45Pm,2018-06-07,18:45:00,60,29,2999.0
NBL,Pilates 6.45-7.45Pm,2018-06-14,18:45:00,60,20,2999.0
NBL,Pilates 6.45-7.45Pm,2018-06-21,18:45:00,60,27,2999.0
NBL,Pilates 6.45-7.45Pm,2018-06-28,18:45:00,60,19,2999.0
NBL,Pilates 10.00-11.00Am,2018-06-01,10:00:00,60,22,2999.0
NBL,Pilates 10.00-11.00Am,2018-06-08,10:00:00,60,22,2999.0
NBL,Pilates 10.00-11.00Am,2018-06-15,10:00:00,60,21,2999.0
NBL,Pilates 10.00-11.00Am,2018-06-22,10:00:00,60,22,2999.0
NBL,Pilates 10.00-11.00Am,2018-06-29,10:00:00,60,15,2999.0
NBL,Pilates 14:45- 15:45,2018-06-07,14:45:00,60,8,2999.0
NBL,Pilates 14:45- 15:45,2018-06-14,14:45:00,60,20,2999.0
NBL,Pilates 14:45- 15:45,2018-06-21,14:45:00,60,11,2999.0
NBL,Pilates 14:45- 15:45,2018-06-28,14:45:00,60,12,2999.0
NBL,Power Yoga 10.00-11.00Am,2018-06-04,10:00:00,70,10,2499.0
NBL,Power Yoga 10.00-11.00Am,2018-06-11,10:00:00,70,20,2499.0
NBL,Power Yoga 10.00-11.00Am,2018-06-18,10:00:00,70,21,2499.0
NBL,Power Yoga 10.00-11.00Am,2018-06-25,10:00:00,70,22,2499.0
NBL,Power Yoga 10.15-11.15Am,2018-06-06,10:15:00,60,20,2499.0
NBL,Power Yoga 10.15-11.15Am,2018-06-13,10:15:00,60,2,2499.0
NBL,Power Yoga 10.15-11.15Am,2018-06-20,10:15:00,60,29,2499.0
NBL,Power Yoga 10.15-11.15Am,2018-06-27,10:15:00,60,13,2499.0
NBL,Pump  8.15-9.15Pm,2018-06-05,20:15:00,60,22,2999.0
NBL,Pump  8.15-9.15Pm,2018-06-12,20:15:00,60,16,2999.0
NBL,Pump  8.15-9.15Pm,2018-06-19,20:15:00,60,13,2999.0
NBL,Pump  8.15-9.15Pm,2018-06-26,20:15:00,60,9,2999.0
NBL,Purestretch 6.45-7.45Pm,2018-06-25,18:45:00,70,19,999.0
NBL,Sh`Bam   6.30-7.30Pm,2018-06-01,18:30:00,70,20,999.0
NBL,Sh`Bam   6.30-7.30Pm,2018-06-08,18:30:00,70,26,999.0
NBL,Sh`Bam   6.30-7.30Pm,2018-06-15,18:30:00,70,17,999.0
NBL,Sh`Bam   6.30-7.30Pm,2018-06-22,18:30:00,70,19,999.0
NBL,Sh`Bam   6.30-7.30Pm,2018-06-29,18:30:00,70,17,999.0
NBL,Sh`Bam  7.30-8.15Pm,2018-06-05,19:30:00,70,35,999.0
NBL,Sh`Bam  7.30-8.15Pm,2018-06-12,19:30:00,70,35,999.0
NBL,Sh`Bam  7.30-8.15Pm,2018-06-19,19:30:00,70,23,999.0
NBL,Sh`Bam  7.30-8.15Pm,2018-06-26,19:30:00,70,24,999.0
NBL,Sha`Bam  11.00-12.00Pm,2018-06-02,11:00:00,70,15,999.0
NBL,Sha`Bam  11.00-12.00Pm,2018-06-09,11:00:00,70,21,999.0
NBL,Sha`Bam  11.00-12.00Pm,2018-06-16,11:00:00,70,9,999.0
NBL,Sha`Bam  11.00-12.00Pm,2018-06-23,11:00:00,70,13,999.0
NBL,Sha`Bam  11.00-12.00Pm,2018-06-30,11:00:00,70,11,999.0
NBL,Step Aerobics 5.45-6.30Pm,2018-06-05,17:45:00,60,30,1999.0
NBL,Step Aerobics 5.45-6.30Pm,2018-06-12,17:45:00,60,26,1999.0
NBL,Step Aerobics 5.45-6.30Pm,2018-06-19,17:45:00,60,17,1999.0
NBL,Step Aerobics 5.45-6.30Pm,2018-06-26,17:45:00,60,19,1999.0
NBL,Step Aerobics 10-11.00Am,2018-06-02,10:00:00,60,24,1999.0
NBL,Step Aerobics 10-11.00Am,2018-06-09,10:00:00,60,22,1999.0
NBL,Step Aerobics 10-11.00Am,2018-06-16,10:00:00,60,15,1999.0
NBL,Step Aerobics 10-11.00Am,2018-06-23,10:00:00,60,22,1999.0
NBL,Step Aerobics 10-11.00Am,2018-06-30,10:00:00,60,9,1999.0
NBL,Strength&Stretch1230-1330,2018-06-06,12:30:00,60,8,2999.0
NBL,Strength&Stretch1230-1330,2018-06-13,12:30:00,60,6,2999.0
NBL,Strength&Stretch1230-1330,2018-06-20,12:30:00,60,6,2999.0
NBL,Strength&Stretch1230-1330,2018-06-27,12:30:00,60,5,2999.0
NBL,Tai Chi 2.00-3.00Pm,2018-06-04,14:00:00,60,12,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-06-11,14:00:00,60,20,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-06-18,14:00:00,60,15,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-06-25,14:00:00,60,8,3999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-06-06,11:15:00,60,11,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-06-13,11:15:00,60,1,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-06-20,11:15:00,60,14,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-06-27,11:15:00,60,12,1999.0
NBL,Tap Dancing 12-1.30Pm,2018-06-04,12:00:00,60,4,1999.0
NBL,Tap Dancing 12-1.30Pm,2018-06-11,12:00:00,60,12,1999.0
NBL,Tap Dancing 12-1.30Pm,2018-06-18,12:00:00,60,10,1999.0
NBL,Tap Dancing 12-1.30Pm,2018-06-25,12:00:00,60,2,1999.0
NBL,Zumba 9.30-10.30Am,2018-06-03,9:30:00,60,23,1299.0
NBL,Zumba 9.30-10.30Am,2018-06-10,9:30:00,60,23,1299.0
NBL,Zumba 9.30-10.30Am,2018-06-17,9:30:00,60,34,1299.0
NBL,Zumba 9.30-10.30Am,2018-06-24,9:30:00,60,22,1299.0
NBL,Zumba Gold 1.45-2.45Pm,2018-06-07,13:45:00,60,18,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-06-14,13:45:00,60,23,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-06-21,13:45:00,60,25,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-06-28,13:45:00,60,20,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-06-05,12:45:00,60,38,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-06-12,12:45:00,60,39,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-06-19,12:45:00,60,33,1999.0
